instr_text,textStim,textStimPos,correKey,LearnC_repeatIF.thisRepN,LearnC_repeatIF.thisTrialN,LearnC_repeatIF.thisN,LearnC_repeatIF.thisIndex,Learn_com_24x1.thisRepN,Learn_com_24x1.thisTrialN,Learn_com_24x1.thisN,Learn_com_24x1.thisIndex,TestC_repeatIF.thisRepN,TestC_repeatIF.thisTrialN,TestC_repeatIF.thisN,TestC_repeatIF.thisIndex,Test_com_24x6.thisRepN,Test_com_24x6.thisTrialN,Test_com_24x6.thisN,Test_com_24x6.thisIndex,LearnI_repeatIF.thisRepN,LearnI_repeatIF.thisTrialN,LearnI_repeatIF.thisN,LearnI_repeatIF.thisIndex,Learn_incom_24x1.thisRepN,Learn_incom_24x1.thisTrialN,Learn_incom_24x1.thisN,Learn_incom_24x1.thisIndex,TestI_repeatIF.thisRepN,TestI_repeatIF.thisTrialN,TestI_repeatIF.thisN,TestI_repeatIF.thisIndex,Test_incom_24x6.thisRepN,Test_incom_24x6.thisTrialN,Test_incom_24x6.thisN,Test_incom_24x6.thisIndex,instr_start.started,key_start.started,key_start.keys,key_start.rt,instr_above.started,Stim_R.started,lines_R.started,note1_R.started,note2_R.started,instr_R.started,Stim_L.started,lines_L.started,note1_L.started,note2_L.started,instr_L.started,key_continue.started,instr_contin.started,key_continue.keys,key_continue.rt,instr_ask.started,ask_learn.started,ask_learn.keys,ask_learn.rt,Stim_learn.started,lines_learn.started,note1_learn.started,note2_learn.started,Resp_learn.started,Resp_learn.keys,Resp_learn.corr,Resp_learn.rt,text_judge.started,congra_ask.started,ask_test.started,ask_test.keys,ask_test.rt,Stim.started,lines.started,note2.started,note1.started,key_resp.started,key_resp.keys,key_resp.corr,key_resp.rt,text_fb.started,text_fb.stopped,above_instr.started,R_stim.started,R_lines.started,R_note1.started,R_note2.started,R_instr.started,L_stim.started,L_lines.started,L_note1.started,L_note2.started,L_instr.started,continue_key.started,contin_instr.started,continue_key.keys,continue_key.rt,text_jd2.started,text_jd2.stopped,text_fb2.started,text_fb2.stopped,text_end.started,text_end.stopped,participant,gender,education,age,session,date,expName,psychopyVersion,frameRate,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",欣喜,"(0.0, 0.3)",f,,,,,,,,,0,0,0,0,4,10,106,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588.7774633000372,588.7774633000372,588.7774633000372,588.7774633000372,588.7774633000372,f,1,1.0521622000378557,589.8467930000043,590.352030900016,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",高兴,"(0.0, 0.3)",f,,,,,,,,,0,0,0,0,4,11,107,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.352030900016,590.352030900016,590.352030900016,590.352030900016,590.352030900016,f,1,0.9680530999903567,591.3409810000448,591.8440520000295,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",愉快,"(0.0, 0.3)",f,,,,,,,,,0,0,0,0,4,12,108,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591.8440520000295,591.8440520000295,591.8440520000295,591.8440520000295,591.8440520000295,f,1,1.1119877999881282,592.9734106000396,593.4772076000227,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",伤心,"(0.0, -0.15)",f,,,,,,,,,0,0,0,0,4,13,109,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.4772076000227,593.4772076000227,593.4772076000227,593.4772076000227,593.4772076000227,f,1,4.582343899994157,598.0686535999994,,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",悲伤,"(0.0, 0.3)",j,,,,,,,,,0,0,0,0,4,14,110,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.5786267000367,598.5786267000367,598.5786267000367,598.5786267000367,598.5786267000367,j,1,0.8683231000322849,599.4622843000107,599.9685107000405,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",愉悦,"(0.0, -0.15)",j,,,,,,,,,0,0,0,0,4,15,111,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.9685107000405,599.9685107000405,599.9685107000405,599.9685107000405,599.9685107000405,j,1,0.9127574000158347,600.8924069000059,,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",欣喜,"(0.0, -0.15)",j,,,,,,,,,0,0,0,0,4,16,112,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.4017384999897,601.4017384999897,601.4017384999897,601.4017384999897,601.4017384999897,j,1,1.029451600043103,602.4493299000314,602.9522140999907,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",失落,"(0.0, -0.15)",f,,,,,,,,,0,0,0,0,4,17,113,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.9522140999907,602.9522140999907,602.9522140999907,602.9522140999907,602.9522140999907,j,0,1.29028430004837,604.2604396000388,,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",悲伤,"(0.0, -0.15)",f,,,,,,,,,0,0,0,0,4,18,114,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.7687040000455,604.7687040000455,604.7687040000455,604.7687040000455,604.7687040000455,f,1,0.9457942000008188,605.7295498999883,606.2354402000201,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",忧郁,"(0.0, -0.15)",f,,,,,,,,,0,0,0,0,4,19,115,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.2354402000201,606.2354402000201,606.2354402000201,606.2354402000201,606.2354402000201,f,1,0.7941890999791212,607.0397449000156,607.5425067000324,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",难过,"(0.0, 0.3)",j,,,,,,,,,0,0,0,0,4,20,116,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.5425067000324,607.5425067000324,607.5425067000324,607.5425067000324,607.5425067000324,j,1,1.3591116999741644,608.9184796999907,,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",高兴,"(0.0, -0.15)",j,,,,,,,,,0,0,0,0,4,21,117,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.427573700028,609.427573700028,609.427573700028,609.427573700028,609.427573700028,j,1,1.0580034999875352,610.5023546000011,,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",难过,"(0.0, -0.15)",f,,,,,,,,,0,0,0,0,4,22,118,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611.0097460999968,611.0097460999968,611.0097460999968,611.0097460999968,611.0097460999968,f,1,1.0907500999746844,612.1134924000362,612.6312171000172,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612.6312171000172,612.6312171000172,612.6312171000172,612.6312171000172,612.6312171000172,612.6312171000172,612.6312171000172,612.6312171000172,612.6312171000172,612.6312171000172,612.6312171000172,612.6312171000172,612.6312171000172,space,55.072679900040384,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
~请按空格键进入练习阶段~,难过,"(0.0, -0.15)",j,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,667.7437994999927,667.7437994999927,space,1.6030507000396028,669.385747399996,669.385747399996,669.385747399996,669.385747399996,669.385747399996,f,0,2.3182916999794543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,671.719533400028,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
~请按空格键进入练习阶段~,欣喜,"(0.0, -0.15)",f,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.2218652000302,672.2218652000302,672.2218652000302,672.2218652000302,672.2218652000302,f,1,4.349529099999927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.5900442000129,677.0938110999996,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
~请按空格键进入练习阶段~,悲伤,"(0.0, 0.3)",f,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.0938110999996,677.0938110999996,677.0938110999996,677.0938110999996,677.0938110999996,f,1,2.6195323999854736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.730199200043,680.2349958000123,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
~请按空格键进入练习阶段~,高兴,"(0.0, 0.3)",j,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680.2349958000123,680.2349958000123,680.2349958000123,680.2349958000123,680.2349958000123,j,1,1.15111070004059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681.4019836999942,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
~请按空格键进入练习阶段~,欣喜,"(0.0, 0.3)",j,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681.9096240000217,681.9096240000217,681.9096240000217,681.9096240000217,681.9096240000217,j,1,2.2931803000392392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.220232599997,684.7269404000253,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
~请按空格键进入练习阶段~,愁苦,"(0.0, -0.15)",j,,,,,,,,,,,,,,,,,0,0,0,0,0,5,5,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.7269404000253,684.7269404000253,684.7269404000253,684.7269404000253,684.7269404000253,j,1,2.2576231000130065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.9998503000243,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
~请按空格键进入练习阶段~,快乐,"(0.0, 0.3)",j,,,,,,,,,,,,,,,,,0,0,0,0,0,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687.5093585000141,687.5093585000141,687.5093585000141,687.5093585000141,687.5093585000141,f,0,1.2086677000042982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.7381769000203,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
~请按空格键进入练习阶段~,喜悦,"(0.0, 0.3)",j,,,,,,,,,,,,,,,,,0,0,0,0,0,7,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689.2431578999967,689.2431578999967,689.2431578999967,689.2431578999967,689.2431578999967,f,0,0.9201990000437945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.1789271000307,690.6847766000428,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
~请按空格键进入练习阶段~,难过,"(0.0, 0.3)",f,,,,,,,,,,,,,,,,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.6847766000428,690.6847766000428,690.6847766000428,690.6847766000428,690.6847766000428,j,0,3.1637297000270337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.8667118000449,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
~请按空格键进入练习阶段~,愉快,"(0.0, 0.3)",j,,,,,,,,,,,,,,,,,0,0,0,0,0,9,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694.3751197000383,694.3751197000383,694.3751197000383,694.3751197000383,694.3751197000383,j,1,5.535629099991638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699.9227491000202,700.4257067000144,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
~请按空格键进入练习阶段~,失落,"(0.0, 0.3)",f,,,,,,,,,,,,,,,,,0,0,0,0,0,10,10,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.4257067000144,700.4257067000144,700.4257067000144,700.4257067000144,700.4257067000144,f,1,2.344284199993126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,702.7792495000176,703.2859061000054,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
~请按空格键进入练习阶段~,愉悦,"(0.0, 0.3)",j,,,,,,,,,,,,,,,,,0,0,0,0,0,11,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703.2859061000054,703.2859061000054,703.2859061000054,703.2859061000054,703.2859061000054,j,1,2.4309143000282347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705.7309243000345,706.2326826000353,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
~请按空格键进入练习阶段~,愉悦,"(0.0, -0.15)",f,,,,,,,,,,,,,,,,,0,0,0,0,0,12,12,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706.2326826000353,706.2326826000353,706.2326826000353,706.2326826000353,706.2326826000353,f,1,2.38164630002575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708.6246110000066,709.1270096999942,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
~请按空格键进入练习阶段~,失落,"(0.0, -0.15)",j,,,,,,,,,,,,,,,,,0,0,0,0,0,13,13,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709.1270096999942,709.1270096999942,709.1270096999942,709.1270096999942,709.1270096999942,j,1,1.9490522000123747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.0843904000358,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
~请按空格键进入练习阶段~,喜悦,"(0.0, -0.15)",f,,,,,,,,,,,,,,,,,0,0,0,0,0,14,14,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.5939435000182,711.5939435000182,711.5939435000182,711.5939435000182,711.5939435000182,f,1,7.3059022999950685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718.9086750000133,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
~请按空格键进入练习阶段~,忧郁,"(0.0, -0.15)",j,,,,,,,,,,,,,,,,,0,0,0,0,0,15,15,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719.4173308000318,719.4173308000318,719.4173308000318,719.4173308000318,719.4173308000318,j,1,2.359197099984158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721.7854414000176,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
~请按空格键进入练习阶段~,愁苦,"(0.0, 0.3)",f,,,,,,,,,,,,,,,,,0,0,0,0,0,16,16,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722.2934796999907,722.2934796999907,722.2934796999907,722.2934796999907,722.2934796999907,f,1,3.2939563999534585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725.6002783000004,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
~请按空格键进入练习阶段~,伤心,"(0.0, 0.3)",f,,,,,,,,,,,,,,,,,0,0,0,0,0,17,17,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,726.108883500041,726.108883500041,726.108883500041,726.108883500041,726.108883500041,f,1,0.9658737999852747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,727.0835743999924,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
~请按空格键进入练习阶段~,伤心,"(0.0, -0.15)",j,,,,,,,,,,,,,,,,,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,727.5889406999922,727.5889406999922,727.5889406999922,727.5889406999922,727.5889406999922,j,1,1.401979999965988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.0032083000406,729.5090896000038,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
~请按空格键进入练习阶段~,悲伤,"(0.0, -0.15)",j,,,,,,,,,,,,,,,,,0,0,0,0,0,19,19,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.5090896000038,729.5090896000038,729.5090896000038,729.5090896000038,729.5090896000038,j,1,0.7008746000356041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730.2263785999967,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
~请按空格键进入练习阶段~,高兴,"(0.0, -0.15)",f,,,,,,,,,,,,,,,,,0,0,0,0,0,20,20,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730.735445600003,730.735445600003,730.735445600003,730.735445600003,730.735445600003,j,0,1.9172896000090986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732.6674280000152,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
~请按空格键进入练习阶段~,快乐,"(0.0, -0.15)",f,,,,,,,,,,,,,,,,,0,0,0,0,0,21,21,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733.1764417000231,733.1764417000231,733.1764417000231,733.1764417000231,733.1764417000231,f,1,2.063640700012911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.2612727000378,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
~请按空格键进入练习阶段~,忧郁,"(0.0, 0.3)",f,,,,,,,,,,,,,,,,,0,0,0,0,0,22,22,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.768078699999,735.768078699999,735.768078699999,735.768078699999,735.768078699999,f,1,1.6494823000393808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.4364162000129,737.9422917999909,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
~请按空格键进入练习阶段~,愉快,"(0.0, -0.15)",f,,,,,,,,,,,,,,,,,0,0,0,0,0,23,23,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.9422917999909,737.9422917999909,737.9422917999909,737.9422917999909,737.9422917999909,f,1,3.54112280003028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741.4946689000353,742.0622423000168,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
~请按空格键进入练习阶段~,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"很遗憾，你未达到80%正确率

~选择继续练习，请按空格键~

~选择退出实验，请联系主试~",高兴,"(0.0, 0.3)",j,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,742.0622423000168,742.0622423000168,space,7.893748599977698,749.9934091999894,749.9934091999894,749.9934091999894,749.9934091999894,749.9934091999894,j,1,10.656741100014187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.6680280000437,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"很遗憾，你未达到80%正确率

~选择继续练习，请按空格键~

~选择退出实验，请联系主试~",,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",失落,"(0.0, -0.15)",j,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761.1853378000087,761.1853378000087,space,5.209540700016078,766.4242915000068,766.4242915000068,766.4242915000068,766.4242915000068,766.4242915000068,j,1,8.177802100020926,,,,,,,,,,,,,,,,,,,,774.6200063000433,775.126287400024,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",愉快,"(0.0, -0.15)",f,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.126287400024,775.126287400024,775.126287400024,775.126287400024,775.126287400024,f,1,2.02150759997312,,,,,,,,,,,,,,,,,,,,777.1651337000076,777.6685408999911,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",伤心,"(0.0, 0.3)",f,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.6685408999911,777.6685408999911,777.6685408999911,777.6685408999911,777.6685408999911,f,1,3.4145405999734066,,,,,,,,,,,,,,,,,,,,781.0952708999976,781.6022495999932,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",愉悦,"(0.0, -0.15)",f,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.6022495999932,781.6022495999932,781.6022495999932,781.6022495999932,781.6022495999932,f,1,1.642235899984371,,,,,,,,,,,,,,,,,,,,783.2598253000178,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",高兴,"(0.0, 0.3)",j,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783.7673667999916,783.7673667999916,783.7673667999916,783.7673667999916,783.7673667999916,j,1,1.7862206000136212,,,,,,,,,,,,,,,,,,,,785.565147700021,786.0656442000181,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",高兴,"(0.0, -0.15)",f,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5,5,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.0656442000181,786.0656442000181,786.0656442000181,786.0656442000181,786.0656442000181,f,1,1.256499100010842,,,,,,,,,,,,,,,,,,,,787.3401015000418,787.8445893999888,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",快乐,"(0.0, 0.3)",j,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.8445893999888,787.8445893999888,787.8445893999888,787.8445893999888,787.8445893999888,j,1,1.9923789000022225,,,,,,,,,,,,,,,,,,,,789.8545521000051,790.3605325000244,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
